order_id,order_date,customer_id,region,customer_type,product_id,product_name,category,quantity,unit_price,discount_pct,revenue,cost,profit
O003115,2025-04-27,C0074,South,Retail,P0004,Power Bank,Electronics,2,156.84,0.0,313.68,228.48,85.2
O003116,2025-04-27,C0226,East,Wholesale,P0017,Standing Desk,Office Supplies,2,143.29,0.05,272.25,173.9,98.35
O003117,2025-04-27,C0356,North,Wholesale,P0016,Ergonomic Chair,Office Supplies,1,85.32,0.1,76.79,51.43,25.36
O003118,2025-04-28,C0280,North,Retail,P0019,Desk Organizer,Office Supplies,3,260.68,0.0,782.04,512.85,269.19
O003119,2025-04-28,C0128,West,Retail,P0004,Power Bank,Electronics,2,156.84,0.0,313.68,228.48,85.2
O003120,2025-04-28,C0289,North,Online,P0016,Ergonomic Chair,Office Supplies,6,85.32,0.15,435.13,308.58,126.55
O003121,2025-04-28,C0296,North,Wholesale,P0011,Running Shoes,Apparel,1,291.03,0.0,291.03,135.32,155.71
O003122,2025-04-28,C0298,West,Retail,P0005,Laptop Stand,Electronics,3,108.18,0.1,292.09,194.73,97.36
O003123,2025-04-28,C0044,East,Online,P0014,Sunglasses,Apparel,5,226.65,0.0,1133.25,594.8,538.45
O003124,2025-04-28,C0086,West,Online,P0011,Running Shoes,Apparel,1,291.03,0.1,261.93,135.32,126.61
O003125,2025-04-29,C0003,South,Online,P0020,Monitor Arm,Office Supplies,7,193.94,0.0,1357.58,905.8,451.78
O003126,2025-04-29,C0026,West,Online,P0016,Ergonomic Chair,Office Supplies,2,85.32,0.1,153.58,102.86,50.72
O003127,2025-04-29,C0172,South,Online,P0004,Power Bank,Electronics,1,156.84,0.05,149.0,114.24,34.76
O003128,2025-04-29,C0360,East,Online,P0007,Blender,Home & Kitchen,3,121.55,0.05,346.42,266.28,80.14
O003129,2025-04-29,C0236,North,Retail,P0011,Running Shoes,Apparel,7,291.03,0.05,1935.35,947.24,988.11
O003130,2025-04-29,C0106,West,Retail,P0020,Monitor Arm,Office Supplies,5,193.94,0.0,969.7,647.0,322.7
O003131,2025-04-30,C0379,West,Online,P0014,Sunglasses,Apparel,6,226.65,0.1,1223.91,713.76,510.15
O003132,2025-04-30,C0217,West,Online,P0005,Laptop Stand,Electronics,5,108.18,0.1,486.81,324.55,162.26
O003133,2025-04-30,C0347,South,Online,P0016,Ergonomic Chair,Office Supplies,1,85.32,0.05,81.05,51.43,29.62
O003134,2025-04-30,C0363,West,Wholesale,P0002,Smart Watch,Electronics,1,189.4,0.1,170.46,100.94,69.52
O003135,2025-04-30,C0187,West,Online,P0007,Blender,Home & Kitchen,1,121.55,0.0,121.55,88.76,32.79
O003136,2025-04-30,C0036,South,Retail,P0017,Standing Desk,Office Supplies,6,143.29,0.0,859.74,521.7,338.04
O003137,2025-04-30,C0112,North,Online,P0001,Wireless Earbuds,Electronics,1,46.85,0.0,46.85,24.18,22.67
O003138,2025-04-30,C0316,West,Retail,P0012,Denim Jacket,Apparel,1,97.06,0.05,92.21,56.82,35.39
O003139,2025-04-30,C0352,West,Retail,P0008,Cookware Set,Home & Kitchen,7,144.8,0.0,1013.6,483.63,529.97
O003140,2025-05-01,C0328,West,Online,P0018,Notebook Set,Office Supplies,6,171.61,0.05,978.18,513.42,464.76
O003141,2025-05-01,C0181,West,Wholesale,P0017,Standing Desk,Office Supplies,3,143.29,0.2,343.9,260.85,83.05
O003142,2025-05-01,C0370,North,Wholesale,P0006,Air Fryer,Home & Kitchen,4,298.69,0.0,1194.76,608.0,586.76
O003143,2025-05-01,C0104,South,Online,P0018,Notebook Set,Office Supplies,7,171.61,0.0,1201.27,598.99,602.28
O003144,2025-05-01,C0037,East,Wholesale,P0001,Wireless Earbuds,Electronics,6,46.85,0.1,252.99,145.08,107.91
O003145,2025-05-01,C0149,North,Online,P0008,Cookware Set,Home & Kitchen,1,144.8,0.2,115.84,69.09,46.75
O003146,2025-05-01,C0263,North,Online,P0006,Air Fryer,Home & Kitchen,2,298.69,0.05,567.51,304.0,263.51
O003147,2025-05-01,C0160,West,Wholesale,P0011,Running Shoes,Apparel,3,291.03,0.05,829.44,405.96,423.48
O003148,2025-05-01,C0204,North,Retail,P0004,Power Bank,Electronics,3,156.84,0.05,446.99,342.72,104.27
O003149,2025-05-01,C0051,East,Retail,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.05,411.63,266.2,145.43
O003150,2025-05-01,C0082,West,Online,P0006,Air Fryer,Home & Kitchen,5,298.69,0.1,1344.1,760.0,584.1
O003151,2025-05-02,C0128,West,Retail,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.15,290.09,205.72,84.37
O003152,2025-05-02,C0370,North,Wholesale,P0008,Cookware Set,Home & Kitchen,3,144.8,0.0,434.4,207.27,227.13
O003153,2025-05-02,C0137,West,Online,P0011,Running Shoes,Apparel,2,291.03,0.05,552.96,270.64,282.32
O003154,2025-05-02,C0385,East,Retail,P0006,Air Fryer,Home & Kitchen,1,298.69,0.1,268.82,152.0,116.82
O003155,2025-05-02,C0219,North,Retail,P0020,Monitor Arm,Office Supplies,2,193.94,0.0,387.88,258.8,129.08
O003156,2025-05-02,C0317,South,Retail,P0007,Blender,Home & Kitchen,7,121.55,0.05,808.31,621.32,186.99
O003157,2025-05-02,C0323,West,Online,P0007,Blender,Home & Kitchen,3,121.55,0.0,364.65,266.28,98.37
O003158,2025-05-02,C0367,South,Online,P0002,Smart Watch,Electronics,3,189.4,0.0,568.2,302.82,265.38
O003159,2025-05-02,C0352,West,Retail,P0017,Standing Desk,Office Supplies,3,143.29,0.1,386.88,260.85,126.03
O003160,2025-05-03,C0012,North,Retail,P0001,Wireless Earbuds,Electronics,7,46.85,0.1,295.15,169.26,125.89
O003161,2025-05-03,C0014,West,Online,P0015,Wallet,Apparel,2,245.76,0.0,491.52,299.66,191.86
O003162,2025-05-03,C0280,North,Retail,P0010,Coffee Maker,Home & Kitchen,5,276.64,0.0,1383.2,1027.1,356.1
O003163,2025-05-04,C0110,East,Retail,P0007,Blender,Home & Kitchen,1,121.55,0.15,103.32,88.76,14.56
O003164,2025-05-04,C0178,South,Online,P0016,Ergonomic Chair,Office Supplies,6,85.32,0.05,486.32,308.58,177.74
O003165,2025-05-04,C0090,West,Retail,P0004,Power Bank,Electronics,6,156.84,0.15,799.88,685.44,114.44
O003166,2025-05-04,C0137,West,Online,P0015,Wallet,Apparel,7,245.76,0.0,1720.32,1048.81,671.51
O003167,2025-05-04,C0052,North,Retail,P0015,Wallet,Apparel,1,245.76,0.0,245.76,149.83,95.93
O003168,2025-05-04,C0210,East,Wholesale,P0007,Blender,Home & Kitchen,2,121.55,0.2,194.48,177.52,16.96
O003169,2025-05-05,C0316,West,Retail,P0007,Blender,Home & Kitchen,7,121.55,0.0,850.85,621.32,229.53
O003170,2025-05-05,C0078,South,Wholesale,P0008,Cookware Set,Home & Kitchen,7,144.8,0.15,861.56,483.63,377.93
O003171,2025-05-05,C0127,North,Retail,P0001,Wireless Earbuds,Electronics,5,46.85,0.05,222.54,120.9,101.64
O003172,2025-05-05,C0122,East,Retail,P0010,Coffee Maker,Home & Kitchen,5,276.64,0.05,1314.04,1027.1,286.94
O003173,2025-05-05,C0120,North,Online,P0009,Vacuum Cleaner,Home & Kitchen,6,86.66,0.0,519.96,319.44,200.52
O003174,2025-05-05,C0165,East,Retail,P0001,Wireless Earbuds,Electronics,7,46.85,0.15,278.76,169.26,109.5
O003175,2025-05-06,C0368,North,Wholesale,P0019,Desk Organizer,Office Supplies,7,260.68,0.0,1824.76,1196.65,628.11
O003176,2025-05-06,C0285,South,Retail,P0013,Backpack,Apparel,7,282.71,0.1,1781.07,1405.18,375.89
O003177,2025-05-06,C0245,West,Wholesale,P0015,Wallet,Apparel,7,245.76,0.2,1376.26,1048.81,327.45
O003178,2025-05-06,C0249,South,Online,P0006,Air Fryer,Home & Kitchen,3,298.69,0.05,851.27,456.0,395.27
O003179,2025-05-06,C0139,South,Wholesale,P0013,Backpack,Apparel,4,282.71,0.1,1017.76,802.96,214.8
O003180,2025-05-06,C0221,West,Online,P0020,Monitor Arm,Office Supplies,5,193.94,0.05,921.22,647.0,274.22
O003181,2025-05-06,C0093,West,Wholesale,P0016,Ergonomic Chair,Office Supplies,5,85.32,0.0,426.6,257.15,169.45
O003182,2025-05-06,C0056,North,Wholesale,P0012,Denim Jacket,Apparel,7,97.06,0.1,611.48,397.74,213.74
O003183,2025-05-06,C0035,North,Retail,P0005,Laptop Stand,Electronics,7,108.18,0.1,681.53,454.37,227.16
O003184,2025-05-06,C0131,West,Wholesale,P0006,Air Fryer,Home & Kitchen,2,298.69,0.2,477.9,304.0,173.9
O003185,2025-05-06,C0206,South,Retail,P0020,Monitor Arm,Office Supplies,5,193.94,0.05,921.22,647.0,274.22
O003186,2025-05-06,C0294,West,Retail,P0010,Coffee Maker,Home & Kitchen,5,276.64,0.2,1106.56,1027.1,79.46
O003187,2025-05-06,C0119,South,Online,P0011,Running Shoes,Apparel,1,291.03,0.2,232.82,135.32,97.5
O003188,2025-05-06,C0071,East,Retail,P0008,Cookware Set,Home & Kitchen,7,144.8,0.1,912.24,483.63,428.61
O003189,2025-05-06,C0087,South,Wholesale,P0002,Smart Watch,Electronics,7,189.4,0.1,1193.22,706.58,486.64
O003190,2025-05-06,C0276,South,Wholesale,P0009,Vacuum Cleaner,Home & Kitchen,4,86.66,0.1,311.98,212.96,99.02
O003191,2025-05-07,C0383,West,Retail,P0019,Desk Organizer,Office Supplies,2,260.68,0.2,417.09,341.9,75.19
O003192,2025-05-07,C0296,North,Wholesale,P0009,Vacuum Cleaner,Home & Kitchen,3,86.66,0.05,246.98,159.72,87.26
O003193,2025-05-07,C0142,South,Online,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.1,389.97,266.2,123.77
O003194,2025-05-07,C0316,West,Retail,P0007,Blender,Home & Kitchen,7,121.55,0.0,850.85,621.32,229.53
O003195,2025-05-07,C0115,West,Wholesale,P0014,Sunglasses,Apparel,5,226.65,0.05,1076.59,594.8,481.79
O003196,2025-05-07,C0040,East,Retail,P0016,Ergonomic Chair,Office Supplies,3,85.32,0.0,255.96,154.29,101.67
O003197,2025-05-07,C0167,South,Retail,P0009,Vacuum Cleaner,Home & Kitchen,7,86.66,0.2,485.3,372.68,112.62
O003198,2025-05-07,C0030,North,Online,P0019,Desk Organizer,Office Supplies,1,260.68,0.0,260.68,170.95,89.73
O003199,2025-05-07,C0084,East,Online,P0004,Power Bank,Electronics,1,156.84,0.05,149.0,114.24,34.76
O003200,2025-05-07,C0088,North,Online,P0007,Blender,Home & Kitchen,6,121.55,0.0,729.3,532.56,196.74
O003201,2025-05-08,C0030,North,Online,P0012,Denim Jacket,Apparel,2,97.06,0.05,184.41,113.64,70.77
O003202,2025-05-08,C0236,North,Retail,P0010,Coffee Maker,Home & Kitchen,3,276.64,0.0,829.92,616.26,213.66
O003203,2025-05-08,C0110,East,Retail,P0015,Wallet,Apparel,4,245.76,0.05,933.89,599.32,334.57
O003204,2025-05-08,C0067,West,Retail,P0013,Backpack,Apparel,1,282.71,0.1,254.44,200.74,53.7
O003205,2025-05-08,C0199,West,Retail,P0007,Blender,Home & Kitchen,2,121.55,0.15,206.64,177.52,29.12
O003206,2025-05-09,C0379,West,Online,P0015,Wallet,Apparel,5,245.76,0.0,1228.8,749.15,479.65
O003207,2025-05-09,C0002,East,Retail,P0014,Sunglasses,Apparel,3,226.65,0.05,645.95,356.88,289.07
O003208,2025-05-09,C0181,West,Wholesale,P0004,Power Bank,Electronics,3,156.84,0.0,470.52,342.72,127.8
O003209,2025-05-09,C0041,North,Wholesale,P0013,Backpack,Apparel,4,282.71,0.0,1130.84,802.96,327.88
O003210,2025-05-09,C0248,North,Retail,P0003,Bluetooth Speaker,Electronics,6,365.93,0.0,2195.58,1291.98,903.6
O003211,2025-05-09,C0333,South,Online,P0020,Monitor Arm,Office Supplies,3,193.94,0.1,523.64,388.2,135.44
O003212,2025-05-09,C0346,South,Online,P0014,Sunglasses,Apparel,3,226.65,0.1,611.96,356.88,255.08
O003213,2025-05-09,C0147,North,Online,P0006,Air Fryer,Home & Kitchen,1,298.69,0.0,298.69,152.0,146.69
O003214,2025-05-09,C0182,South,Retail,P0005,Laptop Stand,Electronics,4,108.18,0.1,389.45,259.64,129.81
O003215,2025-05-10,C0256,North,Retail,P0014,Sunglasses,Apparel,6,226.65,0.15,1155.92,713.76,442.16
O003216,2025-05-10,C0034,West,Online,P0006,Air Fryer,Home & Kitchen,6,298.69,0.15,1523.32,912.0,611.32
O003217,2025-05-10,C0111,West,Retail,P0011,Running Shoes,Apparel,2,291.03,0.0,582.06,270.64,311.42
O003218,2025-05-10,C0081,West,Retail,P0015,Wallet,Apparel,4,245.76,0.0,983.04,599.32,383.72
O003219,2025-05-11,C0152,East,Online,P0011,Running Shoes,Apparel,7,291.03,0.2,1629.77,947.24,682.53
O003220,2025-05-11,C0385,East,Retail,P0018,Notebook Set,Office Supplies,6,171.61,0.0,1029.66,513.42,516.24
O003221,2025-05-11,C0326,North,Wholesale,P0001,Wireless Earbuds,Electronics,6,46.85,0.0,281.1,145.08,136.02
O003222,2025-05-11,C0331,North,Online,P0007,Blender,Home & Kitchen,4,121.55,0.15,413.27,355.04,58.23
O003223,2025-05-12,C0330,South,Retail,P0004,Power Bank,Electronics,1,156.84,0.0,156.84,114.24,42.6
O003224,2025-05-12,C0154,West,Retail,P0002,Smart Watch,Electronics,2,189.4,0.0,378.8,201.88,176.92
O003225,2025-05-12,C0074,South,Retail,P0001,Wireless Earbuds,Electronics,5,46.85,0.1,210.82,120.9,89.92
O003226,2025-05-12,C0335,South,Retail,P0002,Smart Watch,Electronics,2,189.4,0.05,359.86,201.88,157.98
O003227,2025-05-12,C0062,West,Wholesale,P0003,Bluetooth Speaker,Electronics,1,365.93,0.0,365.93,215.33,150.6
O003228,2025-05-13,C0009,North,Online,P0020,Monitor Arm,Office Supplies,5,193.94,0.2,775.76,647.0,128.76
O003229,2025-05-13,C0236,North,Retail,P0016,Ergonomic Chair,Office Supplies,7,85.32,0.1,537.52,360.01,177.51
O003230,2025-05-13,C0187,West,Online,P0006,Air Fryer,Home & Kitchen,5,298.69,0.1,1344.1,760.0,584.1
O003231,2025-05-13,C0063,West,Online,P0006,Air Fryer,Home & Kitchen,4,298.69,0.0,1194.76,608.0,586.76
O003232,2025-05-13,C0368,North,Wholesale,P0014,Sunglasses,Apparel,6,226.65,0.05,1291.9,713.76,578.14
O003233,2025-05-13,C0275,East,Online,P0010,Coffee Maker,Home & Kitchen,3,276.64,0.0,829.92,616.26,213.66
O003234,2025-05-14,C0277,North,Retail,P0007,Blender,Home & Kitchen,3,121.55,0.0,364.65,266.28,98.37
O003235,2025-05-14,C0093,West,Wholesale,P0010,Coffee Maker,Home & Kitchen,1,276.64,0.0,276.64,205.42,71.22
O003236,2025-05-14,C0222,North,Retail,P0004,Power Bank,Electronics,5,156.84,0.0,784.2,571.2,213.0
O003237,2025-05-14,C0180,South,Online,P0016,Ergonomic Chair,Office Supplies,1,85.32,0.15,72.52,51.43,21.09
O003238,2025-05-14,C0117,North,Online,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.1,77.99,53.24,24.75
O003239,2025-05-14,C0170,North,Wholesale,P0017,Standing Desk,Office Supplies,4,143.29,0.1,515.84,347.8,168.04
O003240,2025-05-14,C0231,West,Wholesale,P0003,Bluetooth Speaker,Electronics,1,365.93,0.05,347.63,215.33,132.3
O003241,2025-05-14,C0234,North,Retail,P0017,Standing Desk,Office Supplies,7,143.29,0.0,1003.03,608.65,394.38
O003242,2025-05-15,C0352,West,Retail,P0012,Denim Jacket,Apparel,5,97.06,0.05,461.04,284.1,176.94
O003243,2025-05-15,C0199,West,Retail,P0010,Coffee Maker,Home & Kitchen,4,276.64,0.05,1051.23,821.68,229.55
O003244,2025-05-15,C0177,South,Online,P0012,Denim Jacket,Apparel,2,97.06,0.0,194.12,113.64,80.48
O003245,2025-05-15,C0294,West,Retail,P0009,Vacuum Cleaner,Home & Kitchen,2,86.66,0.0,173.32,106.48,66.84
O003246,2025-05-15,C0285,South,Retail,P0008,Cookware Set,Home & Kitchen,5,144.8,0.2,579.2,345.45,233.75
O003247,2025-05-15,C0181,West,Wholesale,P0006,Air Fryer,Home & Kitchen,3,298.69,0.05,851.27,456.0,395.27
O003248,2025-05-15,C0169,South,Online,P0015,Wallet,Apparel,5,245.76,0.1,1105.92,749.15,356.77
O003249,2025-05-15,C0010,East,Online,P0003,Bluetooth Speaker,Electronics,7,365.93,0.0,2561.51,1507.31,1054.2
O003250,2025-05-15,C0178,South,Online,P0014,Sunglasses,Apparel,6,226.65,0.1,1223.91,713.76,510.15
O003251,2025-05-16,C0063,West,Online,P0015,Wallet,Apparel,4,245.76,0.15,835.58,599.32,236.26
O003252,2025-05-16,C0311,North,Online,P0001,Wireless Earbuds,Electronics,5,46.85,0.15,199.11,120.9,78.21
O003253,2025-05-16,C0277,North,Retail,P0008,Cookware Set,Home & Kitchen,5,144.8,0.1,651.6,345.45,306.15
O003254,2025-05-16,C0221,West,Online,P0011,Running Shoes,Apparel,7,291.03,0.0,2037.21,947.24,1089.97
O003255,2025-05-16,C0048,South,Online,P0017,Standing Desk,Office Supplies,1,143.29,0.1,128.96,86.95,42.01
O003256,2025-05-16,C0109,East,Online,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.15,290.09,205.72,84.37
O003257,2025-05-17,C0093,West,Wholesale,P0001,Wireless Earbuds,Electronics,1,46.85,0.0,46.85,24.18,22.67
O003258,2025-05-17,C0372,West,Wholesale,P0005,Laptop Stand,Electronics,1,108.18,0.1,97.36,64.91,32.45
O003259,2025-05-17,C0163,West,Retail,P0011,Running Shoes,Apparel,4,291.03,0.2,931.3,541.28,390.02
O003260,2025-05-17,C0081,West,Retail,P0005,Laptop Stand,Electronics,7,108.18,0.1,681.53,454.37,227.16
O003261,2025-05-18,C0204,North,Retail,P0007,Blender,Home & Kitchen,3,121.55,0.0,364.65,266.28,98.37
O003262,2025-05-18,C0252,West,Retail,P0019,Desk Organizer,Office Supplies,6,260.68,0.0,1564.08,1025.7,538.38
O003263,2025-05-18,C0252,West,Retail,P0005,Laptop Stand,Electronics,2,108.18,0.0,216.36,129.82,86.54
O003264,2025-05-19,C0106,West,Retail,P0017,Standing Desk,Office Supplies,3,143.29,0.05,408.38,260.85,147.53
O003265,2025-05-19,C0002,East,Retail,P0012,Denim Jacket,Apparel,4,97.06,0.05,368.83,227.28,141.55
O003266,2025-05-19,C0214,South,Retail,P0017,Standing Desk,Office Supplies,7,143.29,0.15,852.58,608.65,243.93
O003267,2025-05-19,C0219,North,Retail,P0013,Backpack,Apparel,3,282.71,0.05,805.72,602.22,203.5
O003268,2025-05-19,C0089,West,Wholesale,P0020,Monitor Arm,Office Supplies,7,193.94,0.05,1289.7,905.8,383.9
O003269,2025-05-19,C0015,West,Wholesale,P0017,Standing Desk,Office Supplies,3,143.29,0.0,429.87,260.85,169.02
O003270,2025-05-19,C0144,North,Retail,P0008,Cookware Set,Home & Kitchen,7,144.8,0.15,861.56,483.63,377.93
O003271,2025-05-20,C0352,West,Retail,P0005,Laptop Stand,Electronics,6,108.18,0.05,616.63,389.46,227.17
O003272,2025-05-20,C0365,North,Retail,P0004,Power Bank,Electronics,6,156.84,0.0,941.04,685.44,255.6
O003273,2025-05-20,C0319,South,Online,P0017,Standing Desk,Office Supplies,2,143.29,0.0,286.58,173.9,112.68
O003274,2025-05-20,C0219,North,Retail,P0008,Cookware Set,Home & Kitchen,3,144.8,0.0,434.4,207.27,227.13
O003275,2025-05-20,C0001,South,Retail,P0012,Denim Jacket,Apparel,4,97.06,0.05,368.83,227.28,141.55
O003276,2025-05-21,C0001,South,Retail,P0007,Blender,Home & Kitchen,4,121.55,0.0,486.2,355.04,131.16
O003277,2025-05-21,C0170,North,Wholesale,P0013,Backpack,Apparel,7,282.71,0.05,1880.02,1405.18,474.84
O003278,2025-05-21,C0191,East,Online,P0003,Bluetooth Speaker,Electronics,4,365.93,0.1,1317.35,861.32,456.03
O003279,2025-05-21,C0335,South,Retail,P0007,Blender,Home & Kitchen,2,121.55,0.0,243.1,177.52,65.58
O003280,2025-05-21,C0189,South,Wholesale,P0019,Desk Organizer,Office Supplies,5,260.68,0.0,1303.4,854.75,448.65
O003281,2025-05-21,C0283,West,Retail,P0001,Wireless Earbuds,Electronics,1,46.85,0.0,46.85,24.18,22.67
O003282,2025-05-21,C0235,South,Wholesale,P0003,Bluetooth Speaker,Electronics,5,365.93,0.1,1646.69,1076.65,570.04
O003283,2025-05-21,C0104,South,Online,P0012,Denim Jacket,Apparel,1,97.06,0.0,97.06,56.82,40.24
O003284,2025-05-21,C0311,North,Online,P0013,Backpack,Apparel,1,282.71,0.15,240.3,200.74,39.56
O003285,2025-05-21,C0088,North,Online,P0005,Laptop Stand,Electronics,1,108.18,0.05,102.77,64.91,37.86
O003286,2025-05-22,C0147,North,Online,P0005,Laptop Stand,Electronics,1,108.18,0.1,97.36,64.91,32.45
O003287,2025-05-22,C0127,North,Retail,P0019,Desk Organizer,Office Supplies,4,260.68,0.0,1042.72,683.8,358.92
O003288,2025-05-22,C0376,North,Online,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.0,433.3,266.2,167.1
O003289,2025-05-22,C0128,West,Retail,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.15,368.3,266.2,102.1
O003290,2025-05-22,C0337,North,Online,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.05,82.33,53.24,29.09
O003291,2025-05-22,C0253,North,Online,P0007,Blender,Home & Kitchen,3,121.55,0.1,328.18,266.28,61.9
O003292,2025-05-22,C0185,North,Retail,P0005,Laptop Stand,Electronics,4,108.18,0.1,389.45,259.64,129.81
O003293,2025-05-22,C0358,East,Online,P0007,Blender,Home & Kitchen,5,121.55,0.0,607.75,443.8,163.95
O003294,2025-05-23,C0260,North,Retail,P0010,Coffee Maker,Home & Kitchen,1,276.64,0.05,262.81,205.42,57.39
O003295,2025-05-23,C0111,West,Retail,P0002,Smart Watch,Electronics,2,189.4,0.05,359.86,201.88,157.98
O003296,2025-05-23,C0385,East,Retail,P0007,Blender,Home & Kitchen,3,121.55,0.0,364.65,266.28,98.37
O003297,2025-05-23,C0242,North,Online,P0016,Ergonomic Chair,Office Supplies,7,85.32,0.0,597.24,360.01,237.23
O003298,2025-05-23,C0272,West,Retail,P0009,Vacuum Cleaner,Home & Kitchen,4,86.66,0.1,311.98,212.96,99.02
O003299,2025-05-23,C0118,South,Retail,P0017,Standing Desk,Office Supplies,7,143.29,0.1,902.73,608.65,294.08
O003300,2025-05-23,C0280,North,Retail,P0010,Coffee Maker,Home & Kitchen,3,276.64,0.0,829.92,616.26,213.66
O003301,2025-05-23,C0393,North,Retail,P0008,Cookware Set,Home & Kitchen,6,144.8,0.0,868.8,414.54,454.26
O003302,2025-05-23,C0314,East,Retail,P0003,Bluetooth Speaker,Electronics,5,365.93,0.05,1738.17,1076.65,661.52
O003303,2025-05-24,C0314,East,Retail,P0003,Bluetooth Speaker,Electronics,5,365.93,0.1,1646.69,1076.65,570.04
O003304,2025-05-24,C0144,North,Retail,P0005,Laptop Stand,Electronics,1,108.18,0.15,91.95,64.91,27.04
O003305,2025-05-24,C0174,West,Retail,P0015,Wallet,Apparel,2,245.76,0.0,491.52,299.66,191.86
O003306,2025-05-24,C0352,West,Retail,P0009,Vacuum Cleaner,Home & Kitchen,2,86.66,0.05,164.65,106.48,58.17
O003307,2025-05-24,C0236,North,Retail,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.0,86.66,53.24,33.42
O003308,2025-05-25,C0066,South,Retail,P0019,Desk Organizer,Office Supplies,1,260.68,0.0,260.68,170.95,89.73
O003309,2025-05-25,C0007,East,Wholesale,P0011,Running Shoes,Apparel,7,291.03,0.0,2037.21,947.24,1089.97
O003310,2025-05-25,C0193,West,Online,P0020,Monitor Arm,Office Supplies,4,193.94,0.0,775.76,517.6,258.16
O003311,2025-05-25,C0029,West,Online,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.1,389.97,266.2,123.77
O003312,2025-05-25,C0099,South,Wholesale,P0018,Notebook Set,Office Supplies,2,171.61,0.0,343.22,171.14,172.08
O003313,2025-05-25,C0343,East,Retail,P0017,Standing Desk,Office Supplies,5,143.29,0.05,680.63,434.75,245.88
O003314,2025-05-26,C0192,West,Online,P0006,Air Fryer,Home & Kitchen,2,298.69,0.05,567.51,304.0,263.51
O003315,2025-05-26,C0245,West,Wholesale,P0019,Desk Organizer,Office Supplies,4,260.68,0.0,1042.72,683.8,358.92
O003316,2025-05-26,C0030,North,Online,P0013,Backpack,Apparel,1,282.71,0.1,254.44,200.74,53.7
O003317,2025-05-26,C0145,West,Retail,P0007,Blender,Home & Kitchen,2,121.55,0.0,243.1,177.52,65.58
O003318,2025-05-26,C0380,West,Wholesale,P0008,Cookware Set,Home & Kitchen,7,144.8,0.0,1013.6,483.63,529.97
O003319,2025-05-26,C0138,East,Retail,P0017,Standing Desk,Office Supplies,5,143.29,0.0,716.45,434.75,281.7
O003320,2025-05-27,C0183,West,Retail,P0014,Sunglasses,Apparel,7,226.65,0.0,1586.55,832.72,753.83
O003321,2025-05-27,C0400,South,Online,P0002,Smart Watch,Electronics,2,189.4,0.1,340.92,201.88,139.04
O003322,2025-05-27,C0251,East,Online,P0020,Monitor Arm,Office Supplies,5,193.94,0.05,921.22,647.0,274.22
O003323,2025-05-27,C0289,North,Online,P0003,Bluetooth Speaker,Electronics,5,365.93,0.05,1738.17,1076.65,661.52
O003324,2025-05-27,C0320,South,Retail,P0014,Sunglasses,Apparel,2,226.65,0.1,407.97,237.92,170.05
O003325,2025-05-27,C0062,West,Wholesale,P0015,Wallet,Apparel,7,245.76,0.0,1720.32,1048.81,671.51
